Parameters: 3508562
Epoch	OA (val)	IoU (val)	F1 (val)	R (val)	P (val)
385		0.9672		0.6422		0.7821		0.7671		0.7978
386		0.9660		0.6284		0.7718		0.7506		0.7942
387		0.9660		0.6259		0.7699		0.7413		0.8008
388		0.9663		0.6303		0.7732		0.7481		0.8000
389		0.9669		0.6427		0.7825		0.7770		0.7881
390		0.9669		0.6351		0.7769		0.7510		0.8045
391		0.9653		0.6246		0.7689		0.7532		0.7854
392		0.9656		0.6289		0.7721		0.7593		0.7855
393		0.9660		0.6290		0.7723		0.7518		0.7939
394		0.9664		0.6304		0.7733		0.7471		0.8014
395		0.9662		0.6313		0.7740		0.7537		0.7954
396		0.9659		0.6320		0.7745		0.7647		0.7846
397		0.9668		0.6304		0.7733		0.7375		0.8127
398		0.9663		0.6294		0.7725		0.7461		0.8010
399		0.9652		0.6257		0.7698		0.7582		0.7817
400		0.9657		0.6319		0.7744		0.7678		0.7812
401		0.9657		0.6292		0.7724		0.7585		0.7869
402		0.9668		0.6353		0.7770		0.7550		0.8004
403		0.9666		0.6340		0.7760		0.7556		0.7976
404		0.9670		0.6399		0.7804		0.7655		0.7958
405		0.9660		0.6325		0.7749		0.7622		0.7879
406		0.9668		0.6337		0.7758		0.7500		0.8034
407		0.9663		0.6309		0.7737		0.7514		0.7973
408		0.9661		0.6326		0.7750		0.7605		0.7900
409		0.9663		0.6302		0.7731		0.7478		0.8003
410		0.9664		0.6350		0.7767		0.7622		0.7918
411		0.9667		0.6338		0.7759		0.7526		0.8007
412		0.9662		0.6335		0.7756		0.7606		0.7912
413		0.9660		0.6342		0.7762		0.7697		0.7828
414		0.9666		0.6394		0.7800		0.7724		0.7878
415		0.9664		0.6352		0.7769		0.7626		0.7917
416		0.9665		0.6342		0.7762		0.7574		0.7959
417		0.9662		0.6352		0.7769		0.7667		0.7874
418		0.9664		0.6338		0.7758		0.7585		0.7940
419		0.9665		0.6325		0.7749		0.7511		0.8002
420		0.9658		0.6328		0.7751		0.7686		0.7816
421		0.9668		0.6387		0.7795		0.7664		0.7932
422		0.9657		0.6289		0.7722		0.7584		0.7865
423		0.9668		0.6373		0.7785		0.7611		0.7967
424		0.9666		0.6388		0.7796		0.7695		0.7899
